x,y,vx,e,theta_e,mode
0.007055639886774828,0.0006386867665258264,0.16493644557279746,-0.004432133183255443,-0.7678232389675373,LOW
0.007220305763414084,0.0006553961424516999,0.16597553976391877,-0.004536114732338952,-0.7674037980929435,LOW
0.007386001859002988,0.0006722838341843313,0.16700797443262938,-0.004640703805084174,-0.7669815525293577,LOW
0.00755272135564843,0.0006893505451319819,0.16803379912591393,-0.00474589505128508,-0.7665565175258154,LOW
0.0077204574839366425,0.0007065969808979853,0.16905306299116066,-0.0048516831536563635,-0.7661287082207726,LOW
0.007889203522534657,0.0007240238491662725,0.17006581477980628,-0.004958062827631706,-0.7656981396432169,LOW
0.008058952797795425,0.000741631859589185,0.17107210285094201,-0.005065028821163003,-0.7652648267137638,LOW
0.008229698683366546,0.0007594217236775349,0.17207197517488101,-0.005172575914520556,-0.7648287842457427,LOW
0.008401434599802598,0.0007773941546928741,0.1730654793366879,-0.005280698920094232,-0.7643900269462677,LOW
0.008574154014180983,0.0007955498675419311,0.17405266253967067,-0.005389392682195604,-0.7639485694172984,LOW
0.00874785043972132,0.0008138895786731806,0.1750335716088357,-0.0054986520768610415,-0.763504426156688,LOW
0.008922517435408275,0.000832414005975506,0.17600825299430606,-0.005608472011655802,-0.7630576115592187,LOW
0.009098148605617855,0.000851123868678919,0.1769767527747037,-0.00571884742547908,-0.7626081399176259,LOW
0.00927473759974709,0.0008700198872573004,0.17793911666049608,-0.005829773288370028,-0.7621560254236109,LOW
0.009452278111847094,0.0008891027833331253,0.17889538999730736,-0.005941244601314773,-0.7617012821688414,LOW
0.009630763880259446,0.0009083732795841396,0.17984561776919505,-0.006053256396054389,-0.7612439241459409,LOW
0.009810188687255889,0.0009278320996519516,0.18078984460189215,-0.0061658037348938585,-0.7607839652494675,LOW
0.009990546358681279,0.0009474799680525065,0.18172811476601536,-0.006278881710512012,-0.7603214192768801,LOW
0.010171830763599779,0.0009673176100884098,0.18266047218023984,-0.0063924854457724405,-0.7598562999294948,LOW
0.010354035813944248,0.0009873457517630664,0.1835869604144408,-0.006506610093535387,-0.7593886208134303,LOW
0.0105371554641688,0.0010075651196966055,0.18450762269280252,-0.006621250836470623,-0.7589183954405416,LOW
0.010721183710904497,0.0010279764410435568,0.18542250189689485,-0.006736402886871292,-0.7584456372293449,LOW
0.01090611459261815,0.00104858044341225,0.18633164056871812,-0.0068520614864687355,-0.7579703595059296,LOW
0.011091942189274192,0.001069377854785905,0.18723508091371627,-0.006968221906248296,-0.7574925755048624,LOW
0.011278660621999588,0.001090369403445384,0.18813286480375901,-0.007084879446266101,-0.7570122983700794,LOW
0.011466264052751767,0.0011115558178935753,0.18902503378009325,-0.007202029435466806,-0.7565295411557691,LOW
0.011654746683989524,0.0011329378267813815,0.18991162905626402,-0.007319667231502336,-0.7560443168272445,LOW
0.011844102758346882,0.001154516158835281,0.19079269152100561,-0.007437788220551571,-0.7555566382618064,LOW
0.012034326558309874,0.0011762915427864379,0.19166826174110288,-0.007556387817141042,-0.7550665182495966,LOW
0.012225412405896207,0.0011982647073013305,0.19253837996422338,-0.0076754614639665585,-0.7545739694944403,LOW
